52.5	608.7	40.8	31.3	track
34.0	618.0	38.0	42.0	redetect
-19.0	544.0	38.0	42.0	redetect
41.0	482.0	38.0	42.0	redetect
7.2	498.3	69.8	22.7	track
0.0	503.1	55.8	24.8	track
-19.0	467.0	38.0	42.0	redetect
0.0	444.4	10.0	95.5	track
52.0	470.0	38.0	42.0	redetect
46.8	474.3	48.1	32.9	track
46.7	474.2	48.1	32.9	track
46.0	474.2	48.1	32.5	track
46.0	474.7	47.6	32.6	track
46.3	474.6	46.9	33.6	track
47.0	474.5	46.9	33.5	track
46.9	474.7	46.6	33.8	track
46.6	475.5	46.5	33.6	track
47.2	475.2	46.9	33.7	track
47.0	475.3	46.9	33.5	track
47.1	475.6	46.7	33.6	track
47.0	475.9	46.7	33.6	track
46.9	476.2	46.7	33.6	track
46.6	476.4	46.9	33.6	track
46.3	476.0	47.4	33.2	track
47.1	475.9	47.1	34.1	track
46.9	476.3	47.0	33.7	track
47.3	476.0	47.2	33.6	track
46.6	475.9	47.2	33.1	track
46.5	475.9	46.9	33.5	track
47.1	475.7	47.1	34.0	track
47.2	476.5	47.0	34.0	track
46.0	477.7	46.8	33.4	track
46.6	477.3	47.7	34.1	track
47.1	479.0	47.0	34.0	track
46.8	480.0	47.0	34.1	track
47.3	480.4	46.7	34.5	track
48.1	483.0	46.8	33.9	track
48.0	483.8	46.9	34.3	track
47.6	485.8	46.9	34.2	track
47.6	487.6	47.0	34.0	track
47.8	489.6	47.1	33.6	track
48.6	491.8	47.8	33.6	track
48.2	493.3	46.8	33.2	track
47.7	495.3	46.6	34.4	track
48.7	496.9	47.7	34.9	track
48.4	499.7	46.9	35.0	track
48.9	502.1	47.4	34.5	track
49.4	504.6	45.8	35.4	track
49.5	507.1	46.1	36.0	track
49.0	509.3	46.3	35.7	track
49.3	512.2	46.0	36.1	track
49.8	515.8	46.6	35.8	track
49.4	518.5	46.5	35.7	track
49.8	521.6	46.1	36.2	track
49.5	525.2	46.7	35.8	track
49.6	528.5	46.4	36.0	track
49.5	532.8	45.8	35.6	track
49.4	535.2	45.4	35.8	track
48.7	539.9	47.1	35.2	track
49.3	543.9	46.1	35.4	track
50.1	546.8	44.9	36.4	track
48.6	551.7	45.7	35.6	track
48.3	555.8	47.3	36.4	track
48.9	559.9	46.0	36.2	track
47.5	564.7	47.0	35.6	track
47.3	568.8	47.1	36.7	track
48.4	572.8	46.4	37.1	track
46.5	578.4	46.6	36.0	track
45.8	583.3	47.2	36.3	track
48.5	587.1	45.4	37.1	track
46.6	592.7	43.9	37.5	track
47.9	597.5	44.4	37.7	track
45.9	604.2	46.5	34.6	track
45.9	608.5	46.1	30.8	track
68.0	608.0	38.0	42.0	redetect
57.8	620.6	61.4	19.4	track
60.7	623.7	55.9	16.3	track
104.0	550.0	38.0	42.0	redetect
101.8	556.9	41.9	38.6	track
102.6	562.0	40.8	39.9	track
102.1	568.3	40.4	39.7	track
101.3	574.1	41.2	39.9	track
102.9	578.8	39.1	43.6	track
102.6	585.5	39.1	42.5	track
102.3	591.2	38.5	44.5	track
98.1	600.3	45.0	39.6	track
97.9	605.0	44.6	35.0	track
94.4	613.0	47.7	27.0	track
101.0	618.0	38.0	42.0	redetect
89.7	630.0	62.6	10.0	track
131.0	549.0	38.0	42.0	redetect
136.3	546.3	27.2	58.6	track
136.1	553.3	27.0	58.6	track
135.5	560.0	27.0	59.1	track
135.4	566.2	26.0	61.5	track
135.2	574.6	25.8	61.5	track
133.7	584.7	28.2	54.6	track
131.9	592.4	30.6	47.6	track
130.6	599.9	31.0	40.1	track
132.0	520.0	38.0	42.0	redetect
129.7	529.7	41.8	38.2	track
128.0	537.3	44.3	36.9	track
129.3	545.0	42.0	38.3	track
127.4	552.7	43.9	37.0	track
133.1	555.6	32.9	49.8	track
131.0	565.4	35.2	46.1	track
129.9	573.5	36.2	45.6	track
129.4	581.5	36.5	44.5	track
132.0	587.7	30.5	48.6	track
127.3	601.4	38.6	36.3	track
121.8	612.3	47.7	26.2	track
123.9	616.1	42.5	23.9	track
203.0	574.0	38.0	42.0	redetect
202.9	582.8	37.8	40.6	track
202.7	591.0	37.3	40.4	track
201.7	601.6	38.6	37.2	track
200.2	611.7	41.7	28.3	track
220.0	603.0	38.0	42.0	redetect
210.6	615.8	54.1	24.2	track
229.0	580.0	38.0	42.0	redetect
233.5	584.0	28.5	50.7	track
228.0	599.3	36.9	37.9	track
224.9	609.5	40.5	30.3	track
273.0	556.0	38.0	42.0	redetect
279.1	554.9	25.3	62.0	track
279.3	564.0	24.3	63.6	track
278.5	575.3	24.8	58.5	track
277.4	588.0	27.2	49.5	track
274.8	599.7	31.9	40.3	track
272.4	609.9	36.2	30.1	track
241.0	558.0	38.0	42.0	redetect
245.5	558.5	27.2	60.1	track
245.2	569.4	26.9	59.7	track
245.0	579.4	26.9	58.1	track
242.4	590.7	30.2	49.2	track
239.3	601.9	32.3	37.7	track
238.9	610.9	32.7	29.1	track
266.0	618.0	38.0	42.0	redetect
248.6	630.0	77.8	10.0	track
266.0	536.0	38.0	42.0	redetect
269.5	539.6	31.7	50.4	track
268.8	548.2	31.0	50.2	track
268.7	556.0	31.8	50.0	track
266.8	565.3	33.0	47.2	track
267.0	572.9	34.1	47.5	track
266.4	580.3	31.2	47.9	track
267.5	587.0	30.8	47.3	track
266.3	595.5	33.0	44.1	track
264.3	604.2	34.1	35.8	track
260.9	609.3	39.0	30.7	track
256.6	616.1	44.9	23.9	track
275.0	603.0	38.0	42.0	redetect
271.4	613.8	45.7	26.2	track
274.2	619.9	40.0	20.1	track
271.0	539.0	38.0	42.0	redetect
270.7	544.5	37.4	41.0	track
270.4	549.5	36.5	41.6	track
270.7	553.6	35.9	42.6	track
270.4	558.2	35.9	42.7	track
270.0	562.9	35.8	42.0	track
269.5	565.8	35.8	43.3	track
268.2	572.7	39.1	39.6	track
269.4	575.0	36.3	42.0	track
269.6	577.6	37.4	41.5	track
274.3	582.6	38.0	40.6	track
281.3	587.3	37.4	39.5	track
291.6	592.4	41.5	36.4	track
306.5	594.5	42.4	37.9	track
321.6	603.3	37.2	32.7	track
243.0	535.0	38.0	42.0	redetect
261.6	541.0	47.5	32.9	track
285.3	544.0	46.3	32.7	track
308.4	547.9	46.5	32.6	track
324.8	547.9	33.4	34.7	track
270.0	508.0	38.0	42.0	redetect
272.2	515.7	55.9	29.7	track
278.4	516.7	53.8	30.8	track
279.6	516.3	54.3	31.0	track
279.7	517.1	54.4	31.4	track
279.6	516.9	53.1	30.7	track
278.8	518.2	53.7	30.1	track
278.5	517.2	52.5	30.3	track
276.4	518.4	54.2	29.9	track
